
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000977                       # Number of seconds simulated (Second)
simTicks                                    976571500                       # Number of ticks simulated (Tick)
finalTick                                   976571500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     22.05                       # Real time elapsed on the host (Second)
hostTickRate                                 44294388                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     656636                       # Number of bytes of host memory used (Byte)
simInsts                                      2646534                       # Number of instructions simulated (Count)
simOps                                        5588658                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   120038                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     253482                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          1953144                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         5998614                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        2                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        5862302                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    495                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               409944                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            671891                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1904758                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.077715                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.005817                       # Number of insts issued each cycle (Count)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples                 18                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean              0.055556                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev             0.235702                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                       17     94.44%     94.44% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        1      5.56%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::3                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::4                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                   18                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED    203638000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy               85500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy              63000                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.respLayer2.occupancy              27500                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer2.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests             34                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests           17                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.voltage_domain.voltage                       1                       # Voltage in Volts (Volt)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------

---------- Begin Simulation Statistics ----------
simSeconds                                   0.000085                       # Number of seconds simulated (Second)
simTicks                                     84515000                       # Number of ticks simulated (Tick)
finalTick                                  1264724500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      1.93                       # Real time elapsed on the host (Second)
hostTickRate                                 43691363                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     660316                       # Number of bytes of host memory used (Byte)
simInsts                                      3571166                       # Number of instructions simulated (Count)
simOps                                        7191962                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                  1845963                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                    3717523                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                           169030                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          487194                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.instsIssued                         484853                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     15                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 7271                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             10840                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples              153114                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.166614                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.955693                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                     12875      8.41%      8.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                     18024     11.77%     20.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                     29238     19.10%     39.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                     32220     21.04%     60.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                     25634     16.74%     77.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     16848     11.00%     88.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      7152      4.67%     92.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      6979      4.56%     97.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      4144      2.71%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
